0,user_id,checkout_page,order_value,purchased,gender,browser,time_on_page
7473,870109,C,33.453,1.0,M,safari,39.406
7474,857555,C,34.857,1.0,F,firefox,42.215
7475,883882,C,33.376,1.0,F,chrome,39.253
7476,891783,C,32.356,1.0,M,chrome,37.211
7477,851315,C,35.869,1.0,F,chrome,44.237
7478,853070,C,37.833,1.0,M,safari,48.165
7479,844074,C,35.732,1.0,F,firefox,43.963
7480,885074,C,37.494,1.0,F,safari,47.487
7481,880662,C,31.310,1.0,F,firefox,35.121
7482,866560,C,28.981,1.0,F,firefox,30.463
7483,872415,C,37.085,1.0,F,firefox,46.670
7484,864970,C,38.439,1.0,F,safari,49.379
7485,874123,C,35.249,1.0,M,chrome,42.999
7486,854257,C,41.740,1.0,F,firefox,55.980
7487,837817,C,39.538,1.0,M,chrome,51.577
7488,844552,C,48.403,1.0,M,safari,69.306
7489,853410,C,33.996,1.0,M,firefox,40.492
7490,857031,C,30.006,1.0,F,chrome,32.512
7491,908127,C,31.299,1.0,F,chrome,35.099
7492,909539,C,32.173,1.0,F,safari,36.845
7493,910968,C,37.380,1.0,M,firefox,47.260
7494,868947,C,24.210,1.0,M,firefox,20.919
7495,867187,C,41.593,1.0,F,firefox,55.686
7496,899176,C,33.804,1.0,F,safari,40.107
7497,891558,C,33.766,1.0,M,firefox,40.032
7498,862329,C,29.603,1.0,F,chrome,31.707
7499,913718,C,34.429,1.0,M,chrome,41.358
7500,894704,C,35.066,1.0,M,firefox,42.632
7501,897525,C,34.390,1.0,M,chrome,41.281
7502,867331,C,36.695,1.0,F,firefox,45.891
7503,855117,C,32.052,1.0,F,firefox,36.604
7504,903016,C,30.521,1.0,M,firefox,33.542
7505,860613,C,37.742,1.0,M,firefox,47.983
7506,868477,C,35.493,1.0,F,chrome,43.487
7507,879616,C,35.986,1.0,F,firefox,44.472
7508,893863,C,40.295,1.0,M,chrome,53.090
7509,855936,C,29.887,1.0,M,chrome,32.274
7510,886221,C,30.724,1.0,M,safari,33.948
7511,865058,C,41.286,1.0,M,safari,55.072
7512,884282,C,NaN,0.0,F,firefox,27.671
7513,899498,C,28.453,1.0,F,firefox,29.406
7514,889753,C,39.089,1.0,M,chrome,50.679
7515,895958,C,36.191,1.0,M,chrome,44.882
7516,851425,C,35.526,1.0,F,chrome,43.552
7517,876286,C,NaN,0.0,F,firefox,41.583
7518,852937,C,35.156,1.0,M,firefox,42.813
7519,840655,C,NaN,0.0,F,firefox,41.579
7520,852703,C,41.777,1.0,F,safari,56.054
7521,854455,C,NaN,0.0,M,safari,38.519
7522,895582,C,34.193,1.0,M,safari,40.886
7523,866409,C,43.972,1.0,M,safari,60.444
7524,841443,C,35.138,1.0,F,safari,42.775
7525,863177,C,46.160,1.0,M,firefox,64.820
7526,885762,C,34.475,1.0,M,safari,41.450
7527,909838,C,41.837,1.0,M,firefox,56.174
7528,870974,C,26.723,1.0,M,safari,25.947
7529,852689,C,35.768,1.0,F,safari,44.036
7530,879805,C,27.078,1.0,F,firefox,26.655
7531,902423,C,39.222,1.0,F,firefox,50.945
7532,905342,C,28.936,1.0,F,chrome,30.371
7533,844080,C,36.419,1.0,M,firefox,45.338
7534,906040,C,33.589,1.0,M,safari,39.678
7535,882222,C,29.209,1.0,M,safari,30.918
7536,898151,C,26.903,1.0,M,safari,26.306
7537,855798,C,32.445,1.0,F,chrome,37.390
7538,874225,C,43.703,1.0,F,firefox,59.906
7539,843438,C,33.533,1.0,F,firefox,39.565
7540,836666,C,39.586,1.0,F,firefox,51.672
7541,838083,C,34.715,1.0,F,chrome,41.930
7542,841753,C,39.384,1.0,M,chrome,51.267
7543,859284,C,25.865,1.0,M,chrome,24.231
7544,888974,C,NaN,0.0,F,safari,38.468
7545,852238,C,39.747,1.0,F,chrome,51.994
7546,901613,C,34.184,1.0,M,safari,40.867
7547,872971,C,34.568,1.0,F,safari,41.635
7548,856174,C,32.848,1.0,M,firefox,38.195
7549,903252,C,40.747,1.0,M,safari,53.994
7550,853654,C,NaN,0.0,M,firefox,45.475
7551,851912,C,35.220,1.0,F,firefox,42.940
7552,902335,C,38.215,1.0,M,chrome,48.931
7553,874540,C,NaN,0.0,F,chrome,48.382
7554,898500,C,36.063,1.0,M,firefox,44.626
7555,894537,C,42.735,1.0,F,safari,57.970
7556,913298,C,34.699,1.0,F,chrome,41.897
7557,886455,C,36.390,1.0,M,chrome,45.281
7558,842684,C,31.785,1.0,M,firefox,36.070
7559,906021,C,NaN,0.0,M,firefox,44.001
7560,872266,C,42.939,1.0,M,safari,58.378
7561,890262,C,31.784,1.0,M,safari,36.067
7562,876722,C,29.332,1.0,F,safari,31.164
7563,896771,C,39.984,1.0,M,firefox,52.468
7564,872244,C,34.256,1.0,M,firefox,41.012
7565,901594,C,35.480,1.0,M,firefox,43.460
7566,879166,C,34.774,1.0,M,firefox,42.049
7567,847395,C,35.396,1.0,F,safari,43.291
7568,850086,C,39.253,1.0,M,safari,51.005
7569,905659,C,30.804,1.0,F,safari,34.109
7570,896594,C,29.941,1.0,F,safari,32.382
7571,889609,C,35.425,1.0,M,chrome,43.350
7572,894338,C,26.968,1.0,F,chrome,26.436
7573,834790,C,28.135,1.0,M,safari,28.769
7574,887241,C,44.333,1.0,F,safari,61.167
7575,911621,C,38.787,1.0,F,firefox,50.075
7576,898532,C,34.950,1.0,M,firefox,42.399
7577,857394,C,41.190,1.0,M,safari,54.880
7578,848243,C,29.797,1.0,M,safari,32.094
7579,874247,C,33.422,1.0,M,safari,39.344
7580,837091,C,38.117,1.0,M,firefox,48.735
7581,888707,C,39.453,1.0,F,chrome,51.407
7582,878378,C,37.565,1.0,F,safari,47.629
7583,879059,C,22.294,1.0,F,firefox,17.088
7584,853587,C,NaN,0.0,M,safari,32.819
7585,903814,C,37.385,1.0,M,chrome,47.271
7586,848635,C,33.220,1.0,F,safari,38.940
7587,843841,C,47.701,1.0,M,safari,67.902
7588,871590,C,39.633,1.0,M,chrome,51.766
7589,860915,C,37.790,1.0,F,chrome,48.081
7590,836461,C,29.415,1.0,F,firefox,31.331
7591,905169,C,NaN,0.0,M,chrome,42.147
7592,834580,C,36.206,1.0,M,safari,44.912
7593,879427,C,40.639,1.0,M,chrome,53.778
7594,850432,C,39.406,1.0,F,safari,51.311
7595,841481,C,40.165,1.0,M,firefox,52.830
7596,877664,C,30.380,1.0,F,chrome,33.261
7597,853584,C,42.061,1.0,F,chrome,56.622
7598,844604,C,28.098,1.0,M,safari,28.696
7599,905617,C,NaN,0.0,F,chrome,37.141
7600,869807,C,37.154,1.0,M,firefox,46.808
7601,890693,C,34.251,1.0,F,firefox,41.001
7602,870159,C,29.970,1.0,M,chrome,32.440
7603,888173,C,30.892,1.0,M,chrome,34.285
7604,884225,C,27.259,1.0,F,safari,27.017
7605,903361,C,37.660,1.0,M,firefox,47.820
7606,879061,C,41.303,1.0,F,safari,55.106
7607,896727,C,34.498,1.0,M,chrome,41.496
7608,878921,C,32.998,1.0,F,firefox,38.497
7609,856767,C,27.638,1.0,F,firefox,27.777
7610,851819,C,NaN,0.0,F,chrome,51.632
7611,854717,C,46.057,1.0,F,safari,64.613
7612,842782,C,26.013,1.0,M,safari,24.525
7613,872742,C,29.683,1.0,F,safari,31.866
7614,889478,C,31.602,1.0,F,chrome,35.704
7615,871831,C,32.178,1.0,F,chrome,36.857
7616,895206,C,NaN,0.0,F,safari,44.773
7617,894519,C,43.071,1.0,M,safari,58.642
7618,871869,C,40.043,1.0,M,chrome,52.586
7619,893523,C,37.638,1.0,F,safari,47.776
7620,896970,C,31.380,1.0,M,chrome,35.261
7621,887456,C,29.402,1.0,M,safari,31.304
7622,885594,C,31.016,1.0,F,safari,34.532
7623,870607,C,NaN,0.0,M,safari,57.981
7624,913921,C,34.691,1.0,M,chrome,41.883
7625,871783,C,32.766,1.0,M,firefox,38.032
7626,901290,C,34.081,1.0,M,safari,40.662
7627,872958,C,39.123,1.0,F,safari,50.746
7628,840269,C,28.436,1.0,M,safari,29.372
7629,913528,C,42.074,1.0,M,firefox,56.649
7630,859827,C,35.782,1.0,F,firefox,44.065
7631,888610,C,33.918,1.0,M,chrome,40.337
7632,855028,C,37.214,1.0,F,safari,46.928
7633,857664,C,36.092,1.0,M,firefox,44.684
7634,854244,C,NaN,0.0,M,safari,39.058
7635,911486,C,33.736,1.0,F,firefox,39.973
7636,863571,C,30.656,1.0,F,safari,33.811
7637,845576,C,38.282,1.0,M,firefox,49.064
7638,851501,C,NaN,0.0,F,firefox,37.180
7639,882633,C,NaN,0.0,F,safari,32.937
7640,846939,C,35.829,1.0,F,chrome,44.159
7641,870171,C,41.646,1.0,F,safari,55.791
7642,840623,C,34.758,1.0,F,firefox,42.017
7643,913507,C,31.959,1.0,F,safari,36.419
7644,913522,C,37.019,1.0,F,safari,46.539
7645,863428,C,44.684,1.0,M,safari,61.867
7646,870046,C,27.740,1.0,M,safari,27.981
7647,901528,C,36.911,1.0,F,chrome,46.322
7648,843048,C,36.025,1.0,F,chrome,44.551
7649,872377,C,40.808,1.0,M,chrome,54.115
7650,890751,C,39.955,1.0,F,firefox,52.409
7651,889169,C,34.066,1.0,F,safari,40.633
7652,843738,C,26.577,1.0,F,chrome,25.655
7653,875854,C,39.033,1.0,M,safari,50.566
7654,901667,C,30.824,1.0,M,safari,34.148
7655,881966,C,NaN,0.0,M,safari,33.033
7656,865602,C,40.742,1.0,M,chrome,53.984
7657,871350,C,30.446,1.0,M,firefox,33.391
7658,892307,C,42.014,1.0,F,firefox,56.528
7659,867586,C,36.679,1.0,M,chrome,45.858
7660,857724,C,36.596,1.0,F,safari,45.691
7661,884344,C,36.536,1.0,M,firefox,45.573
7662,908066,C,NaN,0.0,M,chrome,26.116
7663,867094,C,26.118,1.0,M,chrome,24.736
7664,890213,C,NaN,0.0,F,safari,44.656
7665,872910,C,37.840,1.0,F,safari,48.180
7666,860237,C,35.413,1.0,M,safari,43.326
7667,892046,C,NaN,0.0,M,chrome,34.285
7668,900852,C,35.095,1.0,M,safari,42.689
7669,896112,C,34.590,1.0,F,safari,41.680
7670,895306,C,30.214,1.0,M,chrome,32.928
7671,913692,C,NaN,0.0,M,safari,52.640
7672,893236,C,26.349,1.0,M,firefox,25.197
7673,837796,C,37.944,1.0,M,firefox,48.387
7674,868828,C,36.922,1.0,M,firefox,46.343
7675,911703,C,40.049,1.0,M,firefox,52.597
7676,891056,C,29.973,1.0,M,firefox,32.447
7677,893050,C,35.507,1.0,M,chrome,43.514
7678,901956,C,45.856,1.0,F,chrome,64.212
7679,910060,C,38.310,1.0,F,firefox,49.121
7680,911252,C,35.503,1.0,M,chrome,43.506
7681,845581,C,NaN,0.0,M,firefox,47.892
7682,840394,C,35.431,1.0,M,safari,43.362
7683,850020,C,45.954,1.0,F,safari,64.409
7684,897568,C,39.918,1.0,F,firefox,52.336
7685,837388,C,34.572,1.0,M,safari,41.644
7686,895942,C,NaN,0.0,M,chrome,45.023
7687,834616,C,33.046,1.0,F,firefox,38.592
7688,871038,C,41.049,1.0,F,chrome,54.599
7689,848017,C,27.969,1.0,M,firefox,28.439
7690,862815,C,26.976,1.0,F,safari,26.453
7691,910666,C,42.294,1.0,M,chrome,57.087
7692,899294,C,45.766,1.0,F,chrome,64.031
7693,858300,C,37.342,1.0,M,safari,47.183
7694,840346,C,35.564,1.0,M,safari,43.627
7695,850657,C,38.286,1.0,M,firefox,49.073
7696,864553,C,31.765,1.0,F,safari,36.029
7697,851567,C,35.856,1.0,M,firefox,44.212
7698,895228,C,NaN,0.0,F,safari,42.889
7699,907163,C,38.133,1.0,F,firefox,48.766
7700,840767,C,NaN,0.0,M,firefox,26.920
7701,859029,C,32.465,1.0,M,firefox,37.430
7702,878327,C,39.225,1.0,M,safari,50.950
7703,841867,C,31.622,1.0,F,chrome,35.744
7704,895354,C,30.033,1.0,F,chrome,32.566
7705,904179,C,45.210,1.0,F,safari,62.921
7706,838415,C,35.191,1.0,M,safari,42.881
7707,914496,C,32.105,1.0,M,firefox,36.711
7708,881709,C,26.538,1.0,M,safari,25.576
7709,869179,C,38.647,1.0,M,chrome,49.793
7710,867119,C,38.496,1.0,F,chrome,49.491
7711,901180,C,33.506,1.0,F,safari,39.512
7712,849525,C,29.489,1.0,F,safari,31.478
7713,846796,C,34.877,1.0,F,safari,42.255
7714,909574,C,30.821,1.0,F,safari,34.141
7715,860599,C,NaN,0.0,M,firefox,33.079
7716,868253,C,34.484,1.0,F,chrome,41.468
7717,898963,C,29.743,1.0,M,safari,31.986
7718,880890,C,NaN,0.0,F,chrome,44.966
7719,901952,C,38.040,1.0,M,safari,48.580
7720,835459,C,30.802,1.0,M,safari,34.104
7721,906344,C,28.159,1.0,M,chrome,28.818
7722,839120,C,42.806,1.0,F,chrome,58.113
7723,876839,C,30.299,1.0,M,safari,33.097
7724,890123,C,31.700,1.0,M,firefox,35.901
7725,896751,C,36.065,1.0,F,chrome,44.630
7726,848898,C,37.997,1.0,F,firefox,48.494
7727,851308,C,NaN,0.0,F,firefox,39.937
7728,906940,C,37.304,1.0,M,firefox,47.108
7729,910204,C,32.995,1.0,M,chrome,38.490
7730,864022,C,30.144,1.0,M,firefox,32.788
7731,844865,C,42.132,1.0,F,chrome,56.763
7732,877399,C,47.442,1.0,F,firefox,67.384
7733,848428,C,43.480,1.0,M,firefox,59.460
7734,872547,C,35.709,1.0,F,safari,43.918
7735,846681,C,NaN,0.0,M,firefox,60.834
7736,907973,C,36.779,1.0,M,firefox,46.057
7737,871571,C,32.614,1.0,F,safari,37.727
7738,891500,C,37.332,1.0,M,chrome,47.164
7739,862125,C,34.528,1.0,F,firefox,41.556
7740,841129,C,30.084,1.0,M,chrome,32.669
7741,875065,C,30.508,1.0,F,safari,33.517
7742,840389,C,39.010,1.0,M,safari,50.521
7743,878805,C,25.767,1.0,F,chrome,24.035
7744,878283,C,38.021,1.0,F,firefox,48.541
7745,902438,C,26.852,1.0,M,safari,26.204
7746,836684,C,24.394,1.0,F,firefox,21.288
7747,904797,C,25.806,1.0,M,firefox,24.112
7748,861810,C,44.834,1.0,F,safari,62.168
7749,904986,C,34.019,1.0,M,safari,40.538
7750,850719,C,35.433,1.0,F,safari,43.366
7751,850804,C,42.096,1.0,M,safari,56.693
7752,909602,C,39.671,1.0,F,chrome,51.842
7753,839599,C,28.042,1.0,F,chrome,28.585
7754,857446,C,NaN,0.0,F,chrome,51.190
7755,883297,C,35.921,1.0,M,safari,44.342
7756,891346,C,NaN,0.0,F,safari,39.083
7757,880230,C,35.121,1.0,M,firefox,42.743
7758,835118,C,41.399,1.0,M,safari,55.298
7759,892855,C,30.570,1.0,F,firefox,33.640
7760,874328,C,37.004,1.0,M,chrome,46.509
7761,840207,C,34.952,1.0,F,firefox,42.403
7762,875845,C,26.014,1.0,F,safari,24.528
7763,899022,C,30.989,1.0,M,safari,34.477
7764,872305,C,35.966,1.0,M,safari,44.432
7765,850656,C,41.487,1.0,M,chrome,55.473
7766,902256,C,40.007,1.0,F,firefox,52.513
7767,902774,C,37.986,1.0,F,chrome,48.472
7768,900539,C,30.924,1.0,F,safari,34.347
7769,900019,C,44.006,1.0,M,safari,60.512
7770,905052,C,36.076,1.0,M,chrome,44.652
7771,913926,C,29.968,1.0,M,firefox,32.436
7772,861799,C,NaN,0.0,F,chrome,40.671
7773,878622,C,NaN,0.0,F,safari,51.462
7774,834852,C,35.038,1.0,F,firefox,42.576
7775,902254,C,39.434,1.0,F,chrome,51.369
7776,843998,C,40.518,1.0,F,firefox,53.537
7777,838259,C,37.003,1.0,M,firefox,46.505
7778,849056,C,30.711,1.0,M,firefox,33.923
7779,911682,C,35.677,1.0,M,firefox,43.855
7780,882530,C,35.226,1.0,F,safari,42.952
7781,867790,C,NaN,0.0,F,firefox,61.093
7782,868764,C,26.868,1.0,M,safari,26.237
7783,887339,C,34.326,1.0,F,chrome,41.152
7784,888155,C,32.080,1.0,M,safari,36.659
7785,900971,C,NaN,0.0,F,safari,45.851
7786,853647,C,22.812,1.0,F,firefox,18.124
7787,894926,C,40.575,1.0,M,safari,53.649
7788,867187,C,35.069,1.0,F,firefox,42.637
7789,852440,C,25.776,1.0,M,safari,24.053
7790,910110,C,33.194,1.0,M,safari,38.889
7791,867524,C,38.045,1.0,F,chrome,48.590
7792,883508,C,27.043,1.0,F,firefox,26.586
7793,864458,C,35.016,1.0,M,safari,42.532
7794,854405,C,29.713,1.0,M,chrome,31.925
7795,854085,C,32.220,1.0,F,firefox,36.940
7796,842352,C,35.134,1.0,M,firefox,42.767
7797,892141,C,35.917,1.0,F,firefox,44.335
7798,862921,C,32.646,1.0,F,firefox,37.793
7799,907002,C,36.364,1.0,F,chrome,45.228
7800,839290,C,NaN,0.0,F,firefox,50.680
7801,856533,C,33.605,1.0,F,firefox,39.711
7802,897219,C,42.158,1.0,M,chrome,56.816
7803,891361,C,42.311,1.0,F,firefox,57.122
7804,912592,C,32.856,1.0,F,chrome,38.213
7805,837720,C,31.811,1.0,F,chrome,36.122
7806,854075,C,26.679,1.0,M,firefox,25.858
7807,866392,C,34.367,1.0,M,safari,41.234
7808,840296,C,33.183,1.0,F,firefox,38.866
7809,892547,C,38.895,1.0,F,chrome,50.291
7810,870816,C,27.452,1.0,F,firefox,27.403
7811,868607,C,33.613,1.0,F,chrome,39.726
7812,881991,C,39.844,1.0,F,chrome,52.187
7813,899832,C,31.348,1.0,F,firefox,35.196
7814,858744,C,31.188,1.0,F,chrome,34.876
7815,913891,C,NaN,0.0,M,firefox,28.031
7816,861515,C,48.103,1.0,F,firefox,68.706
7817,838992,C,31.263,1.0,M,chrome,35.025
7818,876852,C,28.498,1.0,M,chrome,29.497
7819,844765,C,30.981,1.0,M,chrome,34.461
7820,893288,C,31.129,1.0,F,chrome,34.757
7821,866273,C,33.653,1.0,F,firefox,39.806
7822,891592,C,39.127,1.0,F,safari,50.754
7823,875206,C,33.508,1.0,M,chrome,39.517
7824,876902,C,30.386,1.0,F,chrome,33.272
7825,876525,C,27.743,1.0,M,firefox,27.987
7826,860247,C,35.109,1.0,M,firefox,42.719
7827,900013,C,NaN,0.0,F,chrome,42.925
7828,905828,C,42.655,1.0,M,firefox,57.809
7829,897694,C,35.462,1.0,F,firefox,43.424
7830,851912,C,NaN,0.0,F,safari,41.510
7831,911170,C,29.747,1.0,F,chrome,31.993
7832,864884,C,33.470,1.0,F,safari,39.440
7833,909065,C,32.808,1.0,M,chrome,38.115
7834,897252,C,33.149,1.0,F,firefox,38.798
7835,860943,C,30.204,1.0,F,safari,32.907
7836,848825,C,37.692,1.0,M,safari,47.883
7837,874766,C,34.288,1.0,M,firefox,41.076
7838,897430,C,NaN,0.0,F,firefox,40.496
7839,867033,C,26.430,1.0,M,firefox,25.360
7840,853795,C,37.468,1.0,M,chrome,47.436
7841,886113,C,37.435,1.0,F,safari,47.370
7842,905962,C,30.804,1.0,F,safari,34.109
7843,860531,C,39.951,1.0,F,firefox,52.401
7844,850525,C,NaN,0.0,M,safari,28.852
7845,859354,C,34.891,1.0,M,chrome,42.281
7846,864860,C,33.644,1.0,M,chrome,39.788
7847,845104,C,28.414,1.0,F,firefox,29.328
7848,883345,C,NaN,0.0,F,safari,44.397
7849,863525,C,43.513,1.0,F,chrome,59.526
7850,853086,C,35.338,1.0,F,firefox,43.176
7851,884889,C,32.685,1.0,M,firefox,37.870
7852,886983,C,37.235,1.0,M,safari,46.970
7853,835704,C,35.529,1.0,F,chrome,43.557
7854,890258,C,NaN,0.0,F,chrome,42.778
7855,869136,C,32.872,1.0,F,chrome,38.245
7856,907073,C,42.110,1.0,F,safari,56.720
7857,840546,C,37.282,1.0,F,firefox,47.064
7858,888628,C,32.357,1.0,F,chrome,37.213
7859,894767,C,34.460,1.0,F,safari,41.420
7860,880822,C,31.296,1.0,F,safari,35.091
7861,897325,C,31.959,1.0,F,chrome,36.417
7862,913512,C,31.796,1.0,F,safari,36.093
7863,903601,C,29.328,1.0,M,firefox,31.157
7864,853973,C,NaN,0.0,F,firefox,50.273
7865,864566,C,NaN,0.0,M,chrome,39.590
7866,909106,C,37.771,1.0,F,firefox,48.041
7867,873202,C,31.649,1.0,F,firefox,35.799
7868,850783,C,34.698,1.0,F,safari,41.896
7869,876290,C,31.445,1.0,F,chrome,35.390
7870,868345,C,38.598,1.0,M,firefox,49.697
7871,876267,C,33.758,1.0,F,firefox,40.016
7872,843436,C,31.346,1.0,M,safari,35.191
7873,861386,C,26.791,1.0,M,chrome,26.083
7874,840345,C,36.378,1.0,M,firefox,45.257
7875,836616,C,31.458,1.0,M,safari,35.416
7876,889660,C,34.921,1.0,M,firefox,42.342
7877,835731,C,32.541,1.0,F,safari,37.583
7878,889826,C,39.771,1.0,M,firefox,52.042
7879,848324,C,37.721,1.0,F,safari,47.941
7880,853739,C,37.236,1.0,F,safari,46.972
7881,887446,C,NaN,0.0,F,firefox,36.339
7882,871028,C,37.331,1.0,M,firefox,47.163
7883,906929,C,43.574,1.0,M,safari,59.648
7884,874987,C,30.839,1.0,F,firefox,34.178
7885,856936,C,35.862,1.0,M,firefox,44.223
7886,834805,C,26.754,1.0,F,firefox,26.008
7887,896211,C,41.993,1.0,F,safari,56.486
7888,885885,C,33.010,1.0,F,firefox,38.521
7889,901735,C,NaN,0.0,F,firefox,50.326
7890,869910,C,26.384,1.0,F,firefox,25.268
7891,884178,C,43.988,1.0,M,safari,60.475
7892,909967,C,33.216,1.0,M,safari,38.931
7893,878737,C,37.728,1.0,F,safari,47.957
7894,882114,C,35.754,1.0,F,firefox,44.008
7895,913245,C,33.723,1.0,M,firefox,39.945
7896,904611,C,43.429,1.0,M,safari,59.358
7897,857607,C,26.760,1.0,F,safari,26.020
7898,851461,C,36.494,1.0,F,safari,45.487
7899,905724,C,39.553,1.0,M,safari,51.606
7900,903923,C,34.851,1.0,M,chrome,42.201
7901,867293,C,34.409,1.0,F,safari,41.318
7902,873248,C,34.287,1.0,F,chrome,41.073
7903,837415,C,28.862,1.0,M,chrome,30.224
7904,863020,C,35.191,1.0,F,chrome,42.881
7905,877621,C,37.564,1.0,M,chrome,47.627
7906,858996,C,NaN,0.0,F,chrome,43.186
7907,851099,C,33.639,1.0,M,safari,39.777
7908,859942,C,32.551,1.0,F,safari,37.603
7909,882303,C,33.604,1.0,F,firefox,39.707
7910,848880,C,41.289,1.0,M,firefox,55.077
7911,848497,C,NaN,0.0,F,firefox,21.634
7912,868198,C,NaN,0.0,M,firefox,42.901
7913,855372,C,33.361,1.0,F,safari,39.222
7914,864363,C,42.279,1.0,F,firefox,57.058
7915,882043,C,35.277,1.0,F,safari,43.055
7916,851450,C,NaN,0.0,M,safari,57.349
7917,902165,C,24.381,1.0,F,safari,21.261
7918,845616,C,37.298,1.0,F,firefox,47.096
7919,896672,C,36.400,1.0,F,safari,45.301
7920,909291,C,41.953,1.0,M,safari,56.405
7921,837336,C,26.793,1.0,M,chrome,26.087
7922,871278,C,34.225,1.0,F,firefox,40.950
7923,909012,C,35.330,1.0,F,firefox,43.161
7924,866691,C,32.521,1.0,M,firefox,37.542
7925,846691,C,41.083,1.0,F,chrome,54.666
7926,841201,C,33.307,1.0,M,chrome,39.113
7927,848271,C,45.174,1.0,M,firefox,62.848
7928,875678,C,40.271,1.0,M,safari,53.042
7929,878141,C,39.754,1.0,F,firefox,52.008
7930,896408,C,37.796,1.0,M,safari,48.093
7931,891184,C,29.682,1.0,M,safari,31.863
7932,863028,C,32.845,1.0,M,chrome,38.189
7933,839506,C,37.864,1.0,F,firefox,48.228
7934,887439,C,38.388,1.0,F,firefox,49.276
7935,884055,C,41.536,1.0,F,firefox,55.572
7936,871573,C,32.663,1.0,M,safari,37.826
7937,873880,C,30.699,1.0,M,safari,33.898
7938,872133,C,39.296,1.0,F,safari,51.091
7939,878076,C,30.952,1.0,F,firefox,34.404
7940,906907,C,39.367,1.0,F,safari,51.233
7941,877020,C,40.999,1.0,M,safari,54.497
7942,893200,C,37.281,1.0,M,safari,47.062
7943,858917,C,33.212,1.0,F,safari,38.924
7944,836237,C,35.205,1.0,F,chrome,42.911
7945,905418,C,37.967,1.0,F,chrome,48.435
7946,884460,C,35.051,1.0,M,safari,42.602
7947,855950,C,45.991,1.0,M,firefox,64.483
7948,903781,C,30.047,1.0,M,safari,32.593
7949,845943,C,29.987,1.0,F,firefox,32.473
7950,862697,C,30.116,1.0,M,chrome,32.731
7951,885565,C,32.052,1.0,F,firefox,36.604
7952,886458,C,24.105,1.0,M,chrome,20.711
7953,848844,C,31.852,1.0,F,firefox,36.203
7954,902482,C,NaN,0.0,M,safari,35.967
7955,908471,C,NaN,0.0,M,chrome,43.285
7956,857330,C,37.089,1.0,M,safari,46.678
7957,870239,C,28.799,1.0,M,chrome,30.098
7958,836084,C,39.500,1.0,F,firefox,51.501
7959,846312,C,44.011,1.0,F,chrome,60.522
7960,914164,C,33.959,1.0,M,chrome,40.417
7961,839100,C,42.872,1.0,F,chrome,58.244
7962,906577,C,35.995,1.0,F,firefox,44.490
7963,849345,C,44.944,1.0,F,safari,62.387
7964,870215,C,40.586,1.0,M,chrome,53.673
7965,873641,C,27.180,1.0,F,chrome,26.861
7966,887054,C,35.093,1.0,F,chrome,42.686
7967,904836,C,40.272,1.0,F,chrome,53.043
7968,869811,C,35.153,1.0,F,firefox,42.805
7969,895774,C,34.816,1.0,M,firefox,42.131
7970,845479,C,41.349,1.0,M,chrome,55.198
7971,867085,C,31.451,1.0,M,firefox,35.401
7972,872177,C,35.088,1.0,F,safari,42.675
7973,912782,C,36.618,1.0,M,safari,45.736
7974,906386,C,33.331,1.0,M,safari,39.162
7975,878681,C,NaN,0.0,F,chrome,42.299
7976,904669,C,38.875,1.0,M,chrome,50.250
7977,852842,C,37.164,1.0,M,safari,46.828
7978,863251,C,NaN,0.0,M,safari,34.413
7979,840137,C,29.479,1.0,M,chrome,31.459
7980,854217,C,31.054,1.0,F,safari,34.609
7981,859963,C,35.006,1.0,F,safari,42.512
7982,889614,C,34.200,1.0,M,firefox,40.901
7983,856096,C,30.840,1.0,F,firefox,34.180
7984,906463,C,32.009,1.0,F,firefox,36.518
7985,889293,C,27.400,1.0,M,chrome,27.300
7986,910724,C,37.089,1.0,M,firefox,46.679
7987,886500,C,34.800,1.0,F,firefox,42.100
7988,838517,C,28.701,1.0,M,safari,29.902
7989,870707,C,35.143,1.0,M,safari,42.786
7990,850118,C,41.713,1.0,M,firefox,55.926
7991,843129,C,31.300,1.0,F,safari,35.101
7992,887054,C,41.576,1.0,F,safari,55.651
7993,865954,C,33.383,1.0,F,safari,39.265
7994,841301,C,35.989,1.0,F,safari,44.478
7995,845976,C,35.489,1.0,F,chrome,43.478
7996,863108,C,NaN,0.0,F,safari,56.515
7997,850974,C,35.792,1.0,F,firefox,44.084
7998,906554,C,29.290,1.0,M,chrome,31.081
7999,860033,C,28.445,1.0,F,chrome,29.390
8000,883141,C,27.335,1.0,M,firefox,27.171
8001,884454,C,26.440,1.0,M,firefox,25.380
8002,839163,C,NaN,0.0,F,firefox,42.961
8003,883753,C,30.208,1.0,M,firefox,32.916
8004,854295,C,34.596,1.0,M,chrome,41.692
8005,888354,C,31.481,1.0,F,chrome,35.461
8006,886668,C,31.146,1.0,M,chrome,34.792
8007,910996,C,32.596,1.0,F,chrome,37.692
8008,848099,C,38.518,1.0,M,firefox,49.536
8009,908028,C,39.646,1.0,F,safari,51.791
8010,855530,C,36.856,1.0,M,chrome,46.212
8011,900193,C,30.051,1.0,F,chrome,32.602
8012,839914,C,NaN,0.0,M,safari,48.936
8013,900908,C,38.444,1.0,F,firefox,49.389
8014,857506,C,36.373,1.0,M,firefox,45.246
8015,901070,C,31.982,1.0,M,safari,36.464
8016,884993,C,38.544,1.0,F,safari,49.589
